"userId","role","location","TotalMeces","señority"
"5ebff3e3-61e4-471b-8d41-95af82470a8e","copywriter ",\N,"1","0"
"5ebff3e3-61e4-471b-8d41-95af82470a8e","director general adjunto ",\N,"1","0"
"5ebff3e3-61e4-471b-8d41-95af82470a8e","director general adjunto ",\N,"55","0"
"fce75f47-7aea-4113-ad45-559494724d45","líder de proyectos de datos",\N,"49","0"
"fce75f47-7aea-4113-ad45-559494724d45","gestor de cartera de capacidades de gas ",\N,"38","0"
"fce75f47-7aea-4113-ad45-559494724d45","jefe de proyecto ",\N,"32","0"
"fce75f47-7aea-4113-ad45-559494724d45","gerente operacional de cuentas ",\N,"26","0"
"fce75f47-7aea-4113-ad45-559494724d45","gerente de gas ",\N,"37","0"
"b83e41cc-e30e-46fb-8ee7-3deba4f96ebf","social planner",\N,"7","0"
"b83e41cc-e30e-46fb-8ee7-3deba4f96ebf","community manager ",\N,"36","3"
"f9f99d28-1e3b-4670-861f-c7ebd128680b","director creativo",\N,"5","0"
"f9f99d28-1e3b-4670-861f-c7ebd128680b","director creativo asociado",\N,"11","0"
"f9f99d28-1e3b-4670-861f-c7ebd128680b","director creativo",\N,"8","0"
"f9f99d28-1e3b-4670-861f-c7ebd128680b","director creativo digital",\N,"2","0"
"602c8018-c3cd-4ab8-99b0-6e36f16e7e43","redacción/edición de videos",\N,"22","0"
"602c8018-c3cd-4ab8-99b0-6e36f16e7e43","redactora/reportera/cm",\N,"12","0"
"447d8616-dada-49f4-9fae-1193db0d0fa5","ejecutiva de cuenta digital ",\N,"25","0"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","mobile developer",\N,"17","0"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","android developer",\N,"12","0"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","fullstack developer",\N,"3","0"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","cto",\N,"9","0"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","software engineer ",\N,"3","3"
"447c0dc6-d6c3-4f45-8863-6dbcd390cea5","backend engineer",\N,"18","0"
"657156d1-eba2-41b6-a890-0381fc53e5ff","community manager y generador de contenidos",\N,"65","0"
"6720a546-77e6-4483-a3cc-efb2db70234b","diseñadora gráfica",\N,"12","0"
"de91f9a0-d6f8-4d0f-abe5-5dfd05650065","analista de comunicación ",\N,"15","0"
"de91f9a0-d6f8-4d0f-abe5-5dfd05650065","consultor  change management",\N,"2","1"
"de91f9a0-d6f8-4d0f-abe5-5dfd05650065","analista de comunicación change management",\N,"1","0"
"de91f9a0-d6f8-4d0f-abe5-5dfd05650065","analista de comunicación change management",\N,"1","0"
"8d1b42df-b54c-4384-a9e4-068c5097cacc","diseñador gráfico",\N,"17","0"
"8d1b42df-b54c-4384-a9e4-068c5097cacc","expositor",\N,"1","0"
"8d1b42df-b54c-4384-a9e4-068c5097cacc","diseñador gráfico",\N,"48","0"
"a872a607-ae0e-4257-afe2-677684e2be66","arte ",\N,"10","3"
"29f04d4f-7b09-4b7b-928f-1959578efcf6","community manager",\N,"19","0"
"29f04d4f-7b09-4b7b-928f-1959578efcf6","community manager",\N,"6","0"
"29f04d4f-7b09-4b7b-928f-1959578efcf6","community manager",\N,"36","0"
"29f04d4f-7b09-4b7b-928f-1959578efcf6","community manager",\N,"9","0"
"b15d1006-00e2-4dad-b9de-482dac958415","dibujante proyectista",\N,"2","0"
"88f0d55e-25c2-46b0-b2b8-139d58a7761a","diseñador",\N,"38","1"
"3fe86b54-9c3c-40c5-8ed6-9cfe34bf796b","capacitador proyectos",\N,"5","0"
"3fe86b54-9c3c-40c5-8ed6-9cfe34bf796b","capacitador",\N,"24","0"
"3fe86b54-9c3c-40c5-8ed6-9cfe34bf796b","capacitador",\N,"62","0"
"f7fff62f-d425-4e40-8e45-5eb9008cc52d","account manager",\N,"10","0"
"f7fff62f-d425-4e40-8e45-5eb9008cc52d","editora custom publishing",\N,"6","0"
"f7fff62f-d425-4e40-8e45-5eb9008cc52d","productora de contenidos ",\N,"17","3"
"f7fff62f-d425-4e40-8e45-5eb9008cc52d","editora web",\N,"9","0"
"f7fff62f-d425-4e40-8e45-5eb9008cc52d","social media manager",\N,"12","0"
"e0ae2e84-eeea-423f-b455-e482fa2c3a2d","coordinadora de redes sociales ",\N,"33","0"
"e0ae2e84-eeea-423f-b455-e482fa2c3a2d","content manager y estrategia ",\N,"31","0"
"e0ae2e84-eeea-423f-b455-e482fa2c3a2d","content manager y estrategia ",\N,"16","0"
"c73e4430-bc11-45ea-aa0f-f6916f302e43","community manager",\N,"7","0"
"4271ad66-8a14-4a7c-b840-9a315013f1e6","fotografo",\N,"7","0"
"b4853f8f-b2c8-44e2-a671-40fa807c0c0b","marketing ventas gobierno/ corporativo ",\N,"31","1"
"b4853f8f-b2c8-44e2-a671-40fa807c0c0b","coordinadora de rrpp",\N,"15","0"
"b4853f8f-b2c8-44e2-a671-40fa807c0c0b","mercadotecnia y rrpp",\N,"55","0"
"b4853f8f-b2c8-44e2-a671-40fa807c0c0b","gerente de accesorios- mkt",\N,"18","0"
"b4853f8f-b2c8-44e2-a671-40fa807c0c0b","tatuaje e ilustración y venta café",\N,"37","0"
"32769b4f-e14a-47e5-b963-e7573c8ea1c4","redactor",\N,"15","0"
"2dfb52fa-6928-4905-afe1-fee433167cf5","arquitecto ",\N,"25","0"
"5fd58048-dc0c-483d-8bc7-b508c2e93d9b","prestador de servicios profesionales",\N,"9","0"
"5fd58048-dc0c-483d-8bc7-b508c2e93d9b","servicio social",\N,"6","0"
"5fd58048-dc0c-483d-8bc7-b508c2e93d9b","prestador de servicios profesionales",\N,"9","0"
"b927f73f-38ef-4349-b1ba-d15424af1fd5","instructor",\N,"4","0"
"b927f73f-38ef-4349-b1ba-d15424af1fd5","coordinador de proyecto",\N,"24","0"
"5c4bf847-0f47-48f6-9bbb-de72e7e0497b","analista de calidad",\N,"1","0"
"e66acd54-397d-43b6-9e48-832ad8ec5272","diseñadora gráfica",\N,"68","0"
"e66acd54-397d-43b6-9e48-832ad8ec5272","dsieñadora multimedia",\N,"14","0"
"e66acd54-397d-43b6-9e48-832ad8ec5272","asistente de diseño",\N,"36","0"
"80547e54-39a3-466d-a880-7c83a5f7dd15","encargada de marketing digital ",\N,"12","0"
"80547e54-39a3-466d-a880-7c83a5f7dd15","community manager ",\N,"26","0"
"80547e54-39a3-466d-a880-7c83a5f7dd15","community manager - copywriting",\N,"90","0"
"6422f4a3-279e-4db2-9f3f-56981d04c6f8","maestra de inglés",\N,"5","0"
"6422f4a3-279e-4db2-9f3f-56981d04c6f8","recepcionista",\N,"10","0"
"6422f4a3-279e-4db2-9f3f-56981d04c6f8","maestra de inglés",\N,"5","0"
"6422f4a3-279e-4db2-9f3f-56981d04c6f8","captura de información",\N,"5","0"
"6422f4a3-279e-4db2-9f3f-56981d04c6f8","traductora",\N,"20","0"
"fc96c869-3eac-4f18-80d8-323994345f35","diseñadora gráfica",\N,"20","0"
"fc96c869-3eac-4f18-80d8-323994345f35","diseñadora gráfica",\N,"12","0"
"fc96c869-3eac-4f18-80d8-323994345f35","diseñadora gráfica",\N,"2","0"
"75a23af4-5543-4789-b990-dd3d95d7040e","becaria content y copy",\N,"22","0"
"8f1a3a02-6fdc-47dd-a4e5-9de255664c9a","diseñadora gráfica",\N,"27","0"
"8f1a3a02-6fdc-47dd-a4e5-9de255664c9a","trainee de diseño ",\N,"10","0"
"8f1a3a02-6fdc-47dd-a4e5-9de255664c9a","servicio social en museografía y curaduría",\N,"10","0"
"ecc80660-0990-4747-a936-b025a4433280","asesor de comunicación y redes sociales",\N,"3","0"
"ecc80660-0990-4747-a936-b025a4433280","asesor de comunicación y redes sociales",\N,"12","0"
"ecc80660-0990-4747-a936-b025a4433280","asesor de comunicación y redes sociales",\N,"15","0"
"ecc80660-0990-4747-a936-b025a4433280","profesional ejecutivo",\N,"38","0"
"ecc80660-0990-4747-a936-b025a4433280","community manager",\N,"5","0"
"5ab69885-a7ca-4905-8c2a-4f58539457c0","auxiliar de sistemas",\N,"18","0"
"5ab69885-a7ca-4905-8c2a-4f58539457c0","analista de sistemas informaticos",\N,"10","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","jefe de calidad",\N,"11","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","control de documentos",\N,"21","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","analista de calidad",\N,"10","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","analista de procesos",\N,"24","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","analista de calidad",\N,"7","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","validacion de sistemas computarizados",\N,"12","0"
"97491435-b571-4d4f-bcf2-66f2907fdbe0","supervisor de calidad",\N,"24","0"
"b87f45a5-751d-41b9-9609-c1db7bc5be96","director creativo",\N,"18","0"
"8e463417-64da-45c8-95cc-29f0096da16f","gerente de capacitación",\N,"27","0"
"8e463417-64da-45c8-95cc-29f0096da16f","reportera online",\N,"12","0"
"8e463417-64da-45c8-95cc-29f0096da16f","editora de audios",\N,"46","0"
"8e463417-64da-45c8-95cc-29f0096da16f","diseñador instruccional",\N,"14","0"
"f1a04bc4-bbbf-434e-8f02-5a76de988afb","qa automatizador",\N,"7","0"
"f1a04bc4-bbbf-434e-8f02-5a76de988afb","qa automatizador",\N,"6","0"
"f1a04bc4-bbbf-434e-8f02-5a76de988afb","qa senior",\N,"51","0"
"99fcee7f-464f-4243-aef7-bec6cdb579d8","productor audiovisual",\N,"20","0"
"4df5d168-cf4f-4fac-b934-fc440e7b0e81","promotora y gestión de ventas",\N,"80","0"
"2be45054-7a65-4a0c-a141-dc4a9f2e683c","content creator",\N,"2","0"
"2be45054-7a65-4a0c-a141-dc4a9f2e683c","community manager",\N,"4","0"
"2ab50c62-4272-4519-9e73-146106ca9fb0","comuniy manager",\N,"31","0"
"ba62006b-fb21-4e22-b5a3-e2ca432031b7","director",\N,"27","0"
"ba62006b-fb21-4e22-b5a3-e2ca432031b7","gerente de ventas/ distribución y logística ",\N,"22","0"
"ba62006b-fb21-4e22-b5a3-e2ca432031b7","jefe departamento recinto fiscalizado",\N,"50","0"
"ba62006b-fb21-4e22-b5a3-e2ca432031b7","jefe de operaciones",\N,"19","0"
"ba62006b-fb21-4e22-b5a3-e2ca432031b7","gerente delegacional ",\N,"24","0"
"5723c25f-ae6a-4081-865c-002eb2a56125","modelador 3d",\N,"22","0"
"5723c25f-ae6a-4081-865c-002eb2a56125","director de arte",\N,"22","0"
"1b165674-5563-48a6-aca6-5b410cb74ff9","creativo digital",\N,"14","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​director de arte digital",\N,"55","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","web designer temporal",\N,"2","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​director de arte digital",\N,"14","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​creativo digital",\N,"36","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​profesor",\N,"17","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​líder de producción digital",\N,"22","0"
"fbca02ac-898d-4b5f-98c9-25b092f8f1ba","​front end developer",\N,"10","0"
"f52f3927-b9b2-4f71-a31d-d23fe0011f4a","diseñadora industrial",\N,"34","0"
"f52f3927-b9b2-4f71-a31d-d23fe0011f4a","project manager",\N,"7","0"
"f52f3927-b9b2-4f71-a31d-d23fe0011f4a","diseñadora industrial freelance",\N,"7","0"
"bc24befd-7be5-4df2-adc0-1b6f3fdb08cb","reportero web",\N,"16","0"
"bc24befd-7be5-4df2-adc0-1b6f3fdb08cb","coordinador de comunicación",\N,"14","0"
"22509ac9-5c21-468a-89d5-c4e1c85f1e45","editora y redactora",\N,"16","0"
"22509ac9-5c21-468a-89d5-c4e1c85f1e45","encargada de membresías",\N,"5","0"
"22509ac9-5c21-468a-89d5-c4e1c85f1e45","coordinadora de eventos",\N,"2","0"
"22509ac9-5c21-468a-89d5-c4e1c85f1e45","project manager",\N,"8","0"
"d5e78232-af08-4636-92c1-77773c02bcb8","area de mkt y diseño ",\N,"41","0"
"9ded9e17-53e0-4531-9980-b94b3571c6b7","profesional administrativo \"b\"",\N,"55","0"
"c7ddf1cb-88d1-4e23-974d-4210f0f2f381","tester ",\N,"13","0"
"44db782b-c1b2-4fc0-9f2c-95442a497444","operations analyst en student program",\N,"12","0"
"44db782b-c1b2-4fc0-9f2c-95442a497444","soporte de fortalecimiento institucional ",\N,"5","0"
"cc856c06-f5ff-462b-9eb2-5db2dc715cb6","seo trainee",\N,"6","0"
"cc856c06-f5ff-462b-9eb2-5db2dc715cb6","servicio social - desarrollo web",\N,"7","0"
"cd063354-5ef8-4a2c-9a81-ee41649d32f9","técnico de soporte de ti",\N,"45","0"
"cd063354-5ef8-4a2c-9a81-ee41649d32f9","programador analista delphi & sql 2000",\N,"48","0"
"cd063354-5ef8-4a2c-9a81-ee41649d32f9","programador analista delphi",\N,"10","0"
"cd063354-5ef8-4a2c-9a81-ee41649d32f9","programador analista delphi",\N,"158","0"
"9ba321eb-3632-4df4-a727-24427726f2b8","gerente de desarrollo",\N,"36","0"
"dc85921d-3115-473b-a10a-23ace2d4d6e7","community manager",\N,"1","0"
"6ba68b9e-1bd6-41fd-a8f9-ae623f7deb31","reportero",\N,"10","0"
"6ba68b9e-1bd6-41fd-a8f9-ae623f7deb31","copy/redactor",\N,"9","0"
"6ba68b9e-1bd6-41fd-a8f9-ae623f7deb31","copy/redactor/editor de textos",\N,"23","0"
"5bf4e1e1-85b4-46e5-86e9-0ce047a1ac79","social media manager",\N,"11","0"
"5bf4e1e1-85b4-46e5-86e9-0ce047a1ac79","comunity manager",\N,"4","0"
"68094134-2e25-4bd2-a522-f8e32b714673","diseñador grafico",\N,"24","0"
"68094134-2e25-4bd2-a522-f8e32b714673","diseñador grafico",\N,"12","0"
"0c96606e-da24-4fa9-986d-a99a9b627150","cocinero",\N,"5","0"
"2fb54a2a-2c66-44e9-9028-e7543705a2ce","software engineer",\N,"4","0"
"2fb54a2a-2c66-44e9-9028-e7543705a2ce","software engineer",\N,"10","0"
"2fb54a2a-2c66-44e9-9028-e7543705a2ce","software engineer",\N,"19","0"
"2fb54a2a-2c66-44e9-9028-e7543705a2ce","senior software engineer",\N,"30","0"
"526487d1-fffd-4e0b-93e2-88d94944b5a8","redactor web y creador de contenidos",\N,"12","0"
"018c2cb7-3d45-4abf-9008-82c77eb14324","analista de datos ",\N,"13","0"
"018c2cb7-3d45-4abf-9008-82c77eb14324","analista de datos ",\N,"14","0"
"018c2cb7-3d45-4abf-9008-82c77eb14324","analista de datos ",\N,"1","0"
"018c2cb7-3d45-4abf-9008-82c77eb14324","desarrollador ",\N,"14","0"
"018c2cb7-3d45-4abf-9008-82c77eb14324","asesor de soporte técnico ",\N,"15","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","project manager",\N,"3","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","gerente de proyectos de digital signage",\N,"20","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","diseñador de digital signage.",\N,"7","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","líder de implementación y desarrollo",\N,"16","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","animador motion graphics",\N,"10","0"
"d7b33c86-22aa-427c-8c7f-a70e3482cb80","diseñador animador",\N,"33","0"
"e3281b66-4f25-4980-a005-476d58496dee","soporte producción línea ",\N,"16","0"
"be70f266-8a9c-460e-80fd-afe781c4db56","diseñador web",\N,"7","0"
"be70f266-8a9c-460e-80fd-afe781c4db56","desarrollador web",\N,"13","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","coordinación",\N,"23","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","freelancer",\N,"43","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","planner y community manager",\N,"9","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","soporte del departamento de comunicación y marcas",\N,"20","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","analista del departamento de contabilidad/ administración y finanzas",\N,"12","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","supervisora de c ontenidos y direc ción de logística de modelo onu",\N,"28","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","cofundadora y relaciones públicas",\N,"37","0"
"2e590e55-c12f-4b3f-a78f-a3418d2f2cda","attaché de la federación mundial de karate y c. o. de ee.uu.",\N,"1","0"
"86035281-09b3-4495-85d3-120d831c5f6f","analista de gestión internacional ",\N,"12","0"
"86035281-09b3-4495-85d3-120d831c5f6f","líder de gestión internacional",\N,"6","0"
"86035281-09b3-4495-85d3-120d831c5f6f","gerente de comunicación y social media",\N,"17","0"
"16b81ce0-803c-49d6-ae07-22bf0c562051","recursos humanos ",\N,"16","0"
"16b81ce0-803c-49d6-ae07-22bf0c562051","recepción",\N,"7","0"
"16b81ce0-803c-49d6-ae07-22bf0c562051","diseño y gerencia ",\N,"36","0"
"16b81ce0-803c-49d6-ae07-22bf0c562051","marketing ",\N,"8","0"
"16b81ce0-803c-49d6-ae07-22bf0c562051","community manager y gestora en brand ",\N,"13","0"
"eea7a946-6c1d-4c4c-892f-b6415eec72c1","becario calidad",\N,"5","0"
"eea7a946-6c1d-4c4c-892f-b6415eec72c1","compras",\N,"8","0"
"eea7a946-6c1d-4c4c-892f-b6415eec72c1","brigadista ",\N,"9","0"
"f2f16442-ade9-4c2b-9cce-56a72888f104","community manager / content",\N,"48","0"
"f2f16442-ade9-4c2b-9cce-56a72888f104","community manager senior",\N,"12","0"
"f2f16442-ade9-4c2b-9cce-56a72888f104","creativo ",\N,"21","0"
"f2f16442-ade9-4c2b-9cce-56a72888f104","productor de contenido ",\N,"118","0"
"ebba32b0-c3b7-410a-9fc8-d9496688c80c","locutor y productor",\N,"14","0"
"ebba32b0-c3b7-410a-9fc8-d9496688c80c","productor audiovisual",\N,"7","0"
"ebba32b0-c3b7-410a-9fc8-d9496688c80c","director de producción audiovisual y periodista",\N,"38","0"
"56ffad4a-8a14-4e3a-a331-1a222005e646","program manager",\N,"3","3"
"56ffad4a-8a14-4e3a-a331-1a222005e646","gerente de soporte y preventa",\N,"1","0"
"56ffad4a-8a14-4e3a-a331-1a222005e646","project manager",\N,"29","0"
"56ffad4a-8a14-4e3a-a331-1a222005e646","administrador de proyectos",\N,"5","0"
"56ffad4a-8a14-4e3a-a331-1a222005e646","administrador de proyectos ",\N,"60","0"
"5a8705fa-e35e-4704-a907-3e648b7c9a1d","desarrollador ",\N,"12","1"
"5a8705fa-e35e-4704-a907-3e648b7c9a1d","desarrollador ",\N,"13","1"
"5a8705fa-e35e-4704-a907-3e648b7c9a1d","desarrollador frontend",\N,"6","0"
"43f02845-f9bf-45e2-a19a-1095bf1fc31c","diseñador gráfico ",\N,"7","1"
"43f02845-f9bf-45e2-a19a-1095bf1fc31c","editor de fotografía",\N,"14","0"
"43f02845-f9bf-45e2-a19a-1095bf1fc31c","diseñador gráfico publicitario",\N,"57","0"
"7b42bbf9-0878-4ced-bf6d-4b5cdc4a5876","content manager",\N,"18","0"
"7b42bbf9-0878-4ced-bf6d-4b5cdc4a5876","content manager ",\N,"6","3"
"7b42bbf9-0878-4ced-bf6d-4b5cdc4a5876","content producer",\N,"12","0"
"7b42bbf9-0878-4ced-bf6d-4b5cdc4a5876","copywriter",\N,"7","0"
"7b42bbf9-0878-4ced-bf6d-4b5cdc4a5876","community manager",\N,"5","0"
"90807392-d5e0-4f5e-85b3-7c878cb477c1","coach de lectura",\N,"17","0"
"90807392-d5e0-4f5e-85b3-7c878cb477c1","editora",\N,"3","0"
"90807392-d5e0-4f5e-85b3-7c878cb477c1","content manager",\N,"8","0"
"a2b8a634-0232-40e0-a3d3-a7e86dc6e528","director de arte",\N,"4","0"
"a2b8a634-0232-40e0-a3d3-a7e86dc6e528","coordinador de diseño",\N,"22","0"
"5a0a3afa-3b1e-4e81-b905-324d7cae34a7","editor de finanzas",\N,"12","0"
"5a0a3afa-3b1e-4e81-b905-324d7cae34a7","editor y colaborador",\N,"18","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","director de arte",\N,"79","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","editor gráfico",\N,"73","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","editor gráfico",\N,"24","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","diseñador gráfico",\N,"35","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","diseñador gráfico",\N,"19","0"
"b7db6e97-bc3d-4e61-b547-3149787f5d81","jefe de producción",\N,"36","0"
"a18336fd-8d04-4c0b-ba98-3e3a24da8e19","intern",\N,"9","0"
"a18336fd-8d04-4c0b-ba98-3e3a24da8e19","program manager",\N,"3","1"
"a18336fd-8d04-4c0b-ba98-3e3a24da8e19","evens & community manager",\N,"12","0"
"71745eaf-728f-460b-94f2-698b60274fd2","editor de contenido",\N,"12","0"
"530929a7-6f43-462b-bb66-64e1e7324a0e","diseñador gráfico ",\N,"43","0"
"530929a7-6f43-462b-bb66-64e1e7324a0e","diseñador gráfico ",\N,"9","0"
"64ef6141-045d-4216-be25-c5f4af73e7e8","digital strategist ",\N,"23","3"
"9a8016f7-ea69-458f-b981-5eaa18cbdc3d","diseñador gráfico - creativo de taller",\N,"29","1"
"9a8016f7-ea69-458f-b981-5eaa18cbdc3d","diseñador gráfico independiente",\N,"9","0"
"5ee49640-928e-4126-8fec-2cb9648501b7","consultor de administración",\N,"36","0"
"5ee49640-928e-4126-8fec-2cb9648501b7","coordinador de operaciones",\N,"46","0"
"56087559-4ff1-414e-8add-187e089e5f84","becario de pmo",\N,"20","0"
"56087559-4ff1-414e-8add-187e089e5f84","becario de auditoría ",\N,"4","0"
"d1f7778a-d171-4ff8-ac46-a43a18c3a75a","becario de mercadotecnia ",\N,"6","0"
"383e1192-de3a-418a-8f00-841f3484eea3","colaborador del área de exposiciones",\N,"14","0"
"cca0ddec-51dd-4a99-9f70-657ebbcd0986","social media manager ",\N,"39","0"
"6bc4612e-3cd1-4050-9e4a-bfc43c3a2088","practicante de recursos humanos",\N,"3","0"
"6bc4612e-3cd1-4050-9e4a-bfc43c3a2088","servicio social en área de recursos humanos",\N,"8","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","creativo",\N,"12","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","project manager y contenido",\N,"16","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","copy ",\N,"6","3"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","project manager y contenidos",\N,"4","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","content manager",\N,"4","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","community manager/ copy creativo",\N,"17","0"
"59aa3274-42dc-4b7b-9e1c-bb17f8320a39","copy",\N,"8","0"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","content manager ",\N,"21","3"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","coordinadora de comunicación y marketing",\N,"10","0"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","analista y copywriter",\N,"13","0"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","coolaboradora",\N,"7","0"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","copywriter",\N,"19","0"
"3e0e0729-f19d-4d01-b2af-a9e85136acf6","copywriter",\N,"13","0"
"bcd67318-f851-415b-80b8-eeced61c8375","gerente de sucursal ",\N,"35","0"
"bcd67318-f851-415b-80b8-eeced61c8375","gerente promotor ",\N,"12","0"
"069eb229-6b35-4db5-82e2-de743c296aac","directora de cuentas y atención a clientes",\N,"16","0"
"069eb229-6b35-4db5-82e2-de743c296aac","social media lead",\N,"8","4"
"069eb229-6b35-4db5-82e2-de743c296aac","directora de cuentas",\N,"40","0"
"069eb229-6b35-4db5-82e2-de743c296aac","coordinadora de redes sociales y contenidos de la ssp-cdmx",\N,"7","0"
"069eb229-6b35-4db5-82e2-de743c296aac","coordinadora de community managers",\N,"24","0"
"d2b509cf-d8bc-467c-8c0b-9a2ec1946b4a","social media manager / community manager ",\N,"6","0"
"d2b509cf-d8bc-467c-8c0b-9a2ec1946b4a","community manager ",\N,"5","0"
"a22b77a3-fa5d-425c-8c49-848b390d9a8d","líder de brigada",\N,"3","0"
"a22b77a3-fa5d-425c-8c49-848b390d9a8d","asistente de investigación",\N,"17","0"
"a22b77a3-fa5d-425c-8c49-848b390d9a8d","instructura de curso de redacción",\N,"1","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","analista de contenido",\N,"6","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","creador de contenido/community manager",\N,"11","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","copywriter",\N,"9","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","reportera",\N,"6","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","community manager",\N,"16","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","community manager",\N,"2","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","data intelligence analyst ",\N,"3","0"
"7b9af259-b5c5-48de-92f7-8bbf18cda215","content manager ",\N,"4","0"
"15c6d70d-5f96-4918-9833-f9fac65a4ee1","project manager",\N,"7","0"
"15c6d70d-5f96-4918-9833-f9fac65a4ee1","brand strategy manager ",\N,"25","0"
"15c6d70d-5f96-4918-9833-f9fac65a4ee1","digital content coordinator",\N,"32","0"
"15c6d70d-5f96-4918-9833-f9fac65a4ee1","web editor",\N,"28","0"
"d5e0c276-d3d5-482e-96c7-9b0dbf14c16f","community / content manager",\N,"30","0"
"d5e0c276-d3d5-482e-96c7-9b0dbf14c16f","content creator",\N,"34","0"
"d5e0c276-d3d5-482e-96c7-9b0dbf14c16f","community manager / content manager",\N,"12","0"
"d5e0c276-d3d5-482e-96c7-9b0dbf14c16f","community manager",\N,"5","0"
"d5e0c276-d3d5-482e-96c7-9b0dbf14c16f","content creator",\N,"46","0"
"b0fef323-dc96-479f-a9ca-6a4b9dd17f5e","social media manager",\N,"43","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","coordinación mkt digital",\N,"7","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","content creator",\N,"8","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","social media manager",\N,"12","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","social media manager",\N,"12","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","intership en comunicación",\N,"9","0"
"07635215-565b-4118-b8c3-4a9be8ccb2f5","productora",\N,"45","1"
"8c12abe0-cb38-4b9f-9601-7be4198b8677","analista de planeación estratégica regional",\N,"21","0"
"8c12abe0-cb38-4b9f-9601-7be4198b8677","ejecutivo planeación estratégica y marketing",\N,"36","0"
"8c12abe0-cb38-4b9f-9601-7be4198b8677","emprendedor",\N,"16","0"
"6377bafc-fe13-4336-a983-c2ceb9eb8e53","community manager ",\N,"12","0"
"6377bafc-fe13-4336-a983-c2ceb9eb8e53","community manager ",\N,"21","0"
"8345212c-00fe-4704-8a29-f9da29e4d136","community manager",\N,"11","0"
"aa61c42a-86ea-44a4-a5a1-b3f38c525205","coordinadora de diseño ",\N,"70","0"
"aa61c42a-86ea-44a4-a5a1-b3f38c525205","jefe de informática y redes sociales ",\N,"10","0"
"aa61c42a-86ea-44a4-a5a1-b3f38c525205","jefe del área de diseño y comunicación gráfica ",\N,"15","0"
"aa61c42a-86ea-44a4-a5a1-b3f38c525205","subdirectora de diseño web ",\N,"18","0"
